area,item_code,target2_code,addr2,lng,addr1,open_info,target2_etc,type,close_info,zipcode,img_name,name,target1_code,target1_etc,idx,item_etc,lat
경북,99,"01,99",1층 달비아뜰리에,128.4234332,경북 구미시 옥계신당로7길 16,10시~19시,미혼모 ,3,매주 일요일 휴무,39181,18edc323facd4bec9b13742cb4c58d78.jpg,달비 아뜰리에,1,,459,커트 ,36.14416547
경남,1,1,메트로프라자 305호,129.0083894,경남 양산시 물금읍 야리2길 31,10:00-21:30,,1,연중무휴,50653,28c69897915a40e88f1b3ca010b1f0f0.jpeg,고카츠,2,,457,,35.30995262
경기,1,1,1층 떡순튀,126.7743878,경기 부천시 심곡동 344-7,11시~23시,,1,수요일(월4회),14617,745054b7fa454d2b82767a5d3bb5fa32.jpg,떡순튀,1,,456,,37.48880101
경기,1,1,1층 건짱,127.6359931,경기 여주시 세종로 254-20,오후1:00~오후11:00,,1,"금,토,일,월 휴무",12652,71c5b7996f744d3e992260393f96882d.png,건짱,2,,455,,37.27477948
서울,1,"01,02",101,127.0439124,서울 강남구 언주로69길 16,10~21,,1,연중무휴,6226,dc68812e49754702b668c0b61171173c.jpg,우리카페,2,,454,,37.49642535
대구,99,,블레스헤어 ,128.5684535,대구 남구 안지랑로19길 19,오전10시부터 오후7시까지,,3,일요일휴무,42485,3bc1133a68bb4362994021b5bda7aa36.jpg,블레스헤어,1,,453,커트.꼭 해야될 상황이면 모든 서비스,35.83757229
충남,99,1,모아빌딩106호,126.6751335,충남 홍성군 홍북읍 홍학로 81,12시~23시,,1,무,32265,8c95e027f9e64a8b9a9bc3808c45a818.jpg,가마로강정 내포신도시점,3,,452,달콤 (대),36.64772035
충남,2,99,청솔아파트203-1103,127.1154122,충남 천안시 서북구 월봉7길 77,오전10부터,가족,99,없음,31171,1bc8a89239ee4354a825c92a28149058.jpg,다하리홈크리닉,99,아이의집,451,,36.79364926
강원,1,1,실비막국수,127.7258622,강원 춘천시 소양고개길 25,11:30 ~ 19:00,,1,"둘째 넷째주 월요일, 설/추석 당일만 휴무",24271,f25a2cc4d4a64b50bdee7fa7b3f6fa42.jpg,실비막국수,3,,450,,37.88368567
광주,1,"01,02",1층 카페조율,126.9146355,광주 북구 면앙로 22,오전9시~오후9시,,1,매주 일요일,61188,2b00bddca88244d0bdb9720d764dbf82.jpg,카페조율,1,,449,,35.17973491
서울,1,"01,02",218,126.9178974,서울 서대문구 가재울미래로 2,9시-18시,,2,,3709,,아하하일본어,1,,448,,37.57442036
경기,1,"01,99",스카이타워 114호 부산어묵 ,127.0921413,경기 양주시 옥정동 963-4,9.09,지역에 어려운이웃,1,매주화요일,11473,d47539e7c56e4897970966142012340e.jpg,부산어묵 ,2,,447,,37.82140143
서울,2,1,1층 피자헛,126.9182755,서울 관악구 남부순환로 1508,10:30~22:30,,99,,8772,,피자헛난곡2호점,1,,446,,37.48224817
서울,1,1,107호,127.0078018,서울 용산구 독서당로 22,09:00~20:00,,1,일요일,4410,5652a6fe6c32462c961681b83236348d.jpg,본도시락 한남점 ,2,,445,,37.53016316
경북,99,1,102-301,129.3740059,경북 포항시 북구 성실로 66-11,매일다릅니다,,1,매일다릅니다,37615,,수풀림케이크,1,,444,"낱개보틀,생일당일은4구한상자",36.07020858
부산,99,1,1층 오삼겹,129.0844358,부산 동래구 명륜로112번길 27,13시~21시,,1,무,47808,428469d0b54c4bdab7155fb36b3214f0.png,오삼겹,99,본인포함4명까지,443,"대패삼겹살,음료,밥",35.20361626
경남,2,"01,02",1층 호록,128.8525564,경남 김해시 금관대로1180번길 3,11:00~21:00,,1,15:00~17:00,50956,111c507cb2b54e18a8e435ac577dc574.jpg,호록,2,,442,,35.23250155
서울,1,1,911동103호 갈현동할머니떡볶이 ,126.9209327,서울 은평구 진관3로 67,10:30~19:30,,1,"일,월요일",3301,297b1cb2c49849dfb930a8f01006dfc1.jpg,갈현동할머니떡볶이 ,1,,441,,37.64276446
경남,1,1,(감계리)101-1 메가커피,128.5943156,경남 창원시 의창구 북면 감계로 306,9시~9시반,,1,없어요,51112,e973da33e9764f539247c5d15f2e828a.jpg,메가커피,1,,440,,35.30196094
경기,1,1,원흥힐사이드파크 테그42 고양도래울점,126.8699694,경기 고양시 덕양구 도내동 951,10:00~21:00,,1,,10551,a09d998281984e709f0de35f7e89526e.png,테그42 고양 도래울점,2,,439,,37.6359092
경기,1,1,"서현동, 1층 중화",127.1416054,경기 성남시 분당구 불정로420번길 17-1,11:30 ~ 21:00,,99,"15:00 ~ 17:00 , 매주 화요일",13578,3e7ebd76b8e0410fad5768ee7ca9a97d.jpg,중화,2,,438,,37.37554404
대전,1,"01,02",1층 카멜로커피 로스터스봉점,127.3403639,대전 유성구 원신흥동 550-4,평일10:30~21:30 주말&공휴일11:00~21:3,,1,없음,34195,efa4e69817da4bdcbe4ce527201aab1a.jpg,카멜로(CHAMELO)본점,1,,437,,36.33551604
경기,1,1,1층,127.0512158,경기 의정부시 의정부동 147-18,12:00~24:00,,1,,11695,5f60b4f7094246ddbc7f9823f75e85ab.jpg,Mr.푸룻,1,,436,,37.7384288
경남,2,"01,02,99",인정에코타운207호크리틴트,129.002526,경남 양산시 물금읍 백호로 76,오전10~6,결식아동.소방관님,3,매주목요일,50613,5f854fdebe284d609e18740c5b3062bd.jpg,크리틴트미용실,1,,435,,35.31743773
인천,1,,3층 YJ건축학원,126.6714568,인천 서구 석남동 516-4,10시~16시,,2,"매주월요일 ,국가 공휴일",22789,acc798c063fe48d492ab9c2eca45a08a.jpg,건축도장방수기능사F4비자 YJ건축학원,99,결식아동,434,,37.50802036
대구,99,1,1층,128.6050441,대구 북구 산격로 13-3,09:00-18:00,,1,일요일,41543,39efeb4d19b848e489cac502bd754867.jpg,사랑가득한공동체협동조합,1,,433,도시락,35.89179948
광주,99,1,A동 1층 짬뽕지존수완점,126.8194433,광주 광산구 임방울대로 507,09:30 ~ 00:00,,1,연중무휴,62244,,짬뽕지존 수완점,1,,432,"짬뽕, 짜장",35.2049305
대전,1,1,1층커피베이지,127.4417587,대전 동구 가양로132번길 11,11:00-20:00,,1,화요일,34574,bc4758d61cb04701825b3cb484a393cb.jpg,커피베이지,2,,431,,36.34831465
울산,99,1,1층  까끼헤어,129.3324693,울산 남구 달동 1349-10,10시-8시 30분,,99,일요일휴무,44703,9741685250ee42a782c6b507bbfd67ae.jpg,까끼헤어,1,,430,커트무료,35.54139429
서울,99,1,Golden House 1층,127.0303206,서울 성북구 고려대로24가길 13-2,PM 5:00 ~ AM 1:00,,1,정기휴무 없음.,2856,8629c0845dc94935b2d489d9ae1de841.png,주식회사 늘,1,,429,식사류 모든 품목,37.58533768
제주,99,"01,02,99",2층 슛다요가,126.5387893,제주특별자치도 제주시 구산로 35,새벽 5시40분~ 밤 9시반까지,한부모 자녀,2,,63236,7b7e372095134c9799f8556ce46758d4.jpg,슛다요가,1,,428,수련비 무료,33.4835443
경기,1,1,1층,126.6710434,경기 김포시 장기동 1394,11시30분 ~ 23시 50분,,1,없음,10079,33a528c2cf9443d381f07fe2102350ad.jpeg,족발야시장 김포장기점,2,,427,,37.64444568
대구,1,1,현풍백년도깨비시장 청년몰 102호,128.4422285,대구 달성군 현풍읍 현풍로6길 5,11:00 ~ 21:00,,1,매주 월요일 (월요일이 장날인 경우 정상 영업),43003,2361868499fd48b6a89301212cc2178e.jpeg,현주떡볶이 ,3,,426,,35.69476056
전남,2,1,초록마을오천점,127.4949545,전남 순천시 오천6길 54-1,10~21,,1,명절휴무,57999,,초록마을오천점,2,,425,,34.93524209
대구,2,99,1층 꼬치코치,128.6062872,대구 북구 산격로19길 9,오후4시~새벽1시,배고픈데 돈이없으신분들,1,연중무휴,41534,598184b0b23e43db8721416bd6c790a2.jpg,꼬치코치,99,돈이없어서 고민되시는분들,424,,35.89912326
충북,1,"01,99","3층, 엑스클래스 수학학원",127.4276067,충북 청주시 흥덕구 서현북로 44,"평일 17:00~24:00, 주말 13:00~24:00",집안 사정으로 학원을 못다니는 학생,2,금요일,28383,05cc86051dd6432389d7f279c159e8a5.png,엑스클래스 수학학원,99,고등학생 및 고등부 선행진행할 중학생,423,,36.62089837
경기,99,"01,99",꼬꼬스토리,127.1174217,경기 남양주시 별내면 청학로92번길 29,오전11시~오후10시,군인,1,매주 수요일,12080,29196cd0b5eb46bb91c77934240b087e.jpg,꼬꼬스토리,1,,422,컵강정,37.7108146
강원,1,1,1층,128.5529995,강원 고성군 토성면 아야진해변길 145,09:00~17:00,,1,"매주 수요일휴무 , 라스트오더  16:30",24756,06651e3de4224745a2af0179fbc33f1f.jpg,해녀의집바이아야진,2,,421,,38.27534065
경북,99,1,1층 화이트 PC방,129.2046427,경북 경주시 원효로 36,24시간,,99,무휴,38157,,화이트 PC방,2,,420,"라면, 밥",35.84213024
서울,1,1,1층 유끼노하나,127.0728255,서울 동대문구 장한로36길 10,"낮12시~익일 새벽 1시(금,토 익일 새벽 2시)",,1,오후 4시20분~6시 브레이크타임,2522,91f5b229660740f6981fb9e3aca27339.jpg,유끼노하나,1,,419,,37.57742109
서울,99,1,장미상가 A동 314호,127.0992805,서울 송파구 신천동 7,10월 08일,,3,명절 외 연중무휴,5504,3540ca9f394847518e118822c2cb4e36.jpg,헤어매직,1,,418,컷트 무료,37.51888493
경남,1,1,1층 통큰두마리찜닭,128.8554618,경남 김해시 외동 690-14,12시부터21시,,1,매주일요일,50894,99e1a6326a0841168cffaf2839304a65.jpeg,통큰두마리찜닭,2,,417,,35.2354424
경기,2,"01,02",압구정 베이커리 카페,126.82821,경기 화성시 장안면 사랑길 170-4,매일 오전 9시 ~ 오후 9시,,1,연중무휴,18584,c5565268fb7c49bd907c254a1bb47d51.png,압구정 베이커리 카페,3,,416,,37.08478491
서울,1,1,2층 카페,126.9222762,서울 마포구 와우산로11길 9-10,12:00~20:00,,1,,4049,ac59c6bae10c41f78da082586d39363b.png,코코아트리,,,415,,37.54847247
전북,99,1,만두가,127.1557682,전북 전주시 덕진구 견훤로 301,오전 10시~  오후10시,,1,일요일,54920,9640e7679e1a4a4586ed3c117a371ef8.jpg,강경원달인 만두가,2,,414,먹고 싶은 메뉴 2가지,35.8383006
서울,,,럭스빌딩 6층,126.9980048,서울 서초구 서래로 17,,,2,,6581,,원더스잉글리시아카데미,,,413,,37.49666677
서울,2,1,1층식당,126.898142,서울 영등포구 도림동 232-2,11시~~9시,,1,3시~5시주말휴무,7374,,쿠이대,1,,412,,37.50715635
울산,99,1,2층 박치과,129.3102493,울산 울주군 온산읍 덕남로 31,"평일9시30분~19시, 토요일9시30분~13시",,99,"점심시간(12시30분~14시) 일요일, 공휴일",45006,9673c1c73ecf47799458dd79b0dab9a0.jpg,박치과,1,,411,"충전,실란트,스켈링, 신경치료 등 ",35.43206002
경기,99,"01,02",2층,126.8155217,경기 안산시 단원구 달미로 100,10:00 ~ 21:00,,1,,15216,8253ba3a622c404f85bce5b29a296790.jpg,(주)포만푸드,2,,410,스테이크도시락,37.34466678
서울,2,1,1층 샌드위치만드는언니,126.8394323,서울 강서구 월정로30길 64,월-토 10시~9시,,1,매주 일요일,7767,a11cd095b3aa4331b5acadf40ac27bf2.jpg,샌드위치만드는언니,1,,409,,37.53487822
경북,99,1,1층듀얼몬스터 ,128.7387397,경북 경산시 경안로42길 16-1,,,1,,38618,21f2d86e63f9432791d56b0e677e1ee2.jpg,듀얼몬스터,2,,408,파스타,35.82579213
경기,99,1,웨스턴돔A 3층,126.7720388,경기 고양시 일산동구 정발산로 24,11월 06일,,99,"월,수",10403,b59be36081bc4d7b95cbb6218655e6f1.jpeg,세븐스 예나,1,,407,커트,37.65589641
제주,1,99,네일홍,126.8314041,제주특별자치도 서귀포시 표선면 표선중앙로 64-1,07~22,손발톱관리케어필요한분,99,일요일,63629,121b5dc2335f4568bf2797f3b6fb00cf.jpg,네일홍,2,,406,,33.32691585
서울,1,"01,02,99",효영빌딩 102호,127.0732331,서울 노원구 동일로173가길 25,09~20,"산악구조대, 산림청,",3,일요밀 휴무,1860,b35109ecae0f41ff8640136b36bfd311.jpg,슈마스터태릉점,2,,405,,37.61941061
광주,2,1,2층  효치과,126.8835526,광주 서구 내방로 392,09:30 ~18:00,,99,12:30 ~ 14:00,61934,,광주 효 치과의원,99,결식아동 가족,404,,35.15734137
전남,1,1,1층,127.7490262,전남 여수시 이순신광장로 266,11:00~22:00,,1,.,59745,2ba3035650e943eb843ec0c98b60d8e4.jpg,피자알볼로 여수엑스포점,1,,403,,34.74324358
경기,1,1,1층,126.7781321,경기 고양시 일산동구 정발산동 1131,오전12시30분~오후11시30분,,1,매주 월요일,10357,2f7c69a92700437581f969aa66cd7fe3.png,피자1989정발산점 ,1,,402,,37.67443765
인천,1,1,지하1층,126.657917,인천 연수구 송도국제대로 123,오전10시30분에서 20시30분까지,,1,없음,21984,f2c70bbacbd04dd3b841364383b3f6e1.jpg,풍국면송도현대아울렛점,1,,401,,37.3816291
충남,1,1,불고기부대,126.7749013,충남 당진시 합덕읍 합덕교동1길 11,오전11시부터오후10시까지,,1,매주일요일휴무,31812,a8194f91fba84518b5d8d299c93ea6c3.jpg,불고기부대,3,,400,,36.8074338
인천,99,1,신광빌딩 1층 고기예술,126.6670527,인천 서구 율도로 43-1,14:00~22:00,,1,첫째 셋째 일요일,22781,f01a35ce341941c7bcadda3220b57120.jpg,고기예술,3,,399,고기예술 소고기2종모듬 및 식사메뉴,37.51385822
강원,99,"01,99",위니아딤채 교동점,128.8803993,강원 강릉시 하슬라로 14,10~19시,독거노인,99,매주일요일,25518,a04369a8b08f450b8c7fadbf1359395b.jpg,위니아딤채(교동점),99,밥굶는 아이라면 누구나,398,"에어컨,음식등 지원",37.75536228
경기,2,1,205호 장미맨숀,127.1901696,경기 하남시 미사강변중앙로204번길 11,17:00~01:00,,99,매주월요일,12913,,장미맨숀하남미사점,2,,397,,37.56523516
대구,1,"01,02",301동 109호,128.4591061,대구 달성군 다사읍 달구벌대로174길 50,12시~00시,,1,,42915,e6fc2eb53e464ad18197eb7d0ef8e87c.jpg,자담치킨다사점,2,,396,,35.85948432
경기,99,1,청년다방,127.0558847,경기 동두천시 지행동 738-9,AM11:00~PM9:20,,1,연중무휴,11356,,청년다방 동두천지행점,1,,395,주류제외 1만원미만,37.88943615
경기,99,1,2층,127.6361674,경기 여주시 세종로79번길 7-1,낮3시~밤12시,,1,격주 월요일,12631,64d51abb521f4613bae0195b367bfa08.jpg,자담치킨,2,,394,치킨,37.29065189
서울,2,"01,02",지하 1층,127.0593834,서울 강남구 대치동 1016-4,오후1시 - 오후 10시,,2,일요일 휴무,6279,7f956996ed404dd888f5102b267fe245.jpg,87.5 탭댄스 컴퍼니,2,,393,,37.49751412
서울,1,1,1층,127.0893767,서울 광진구 구의로 8,오전 11:30~ 오후 11:30,,1,평일 오후 3시~5시,5045,634b4b4f54624a79a189234127647d0e.jpeg,먹오삼,2,,392,,37.53866603
대전,99,"01,02",1층 밍카페,127.3775459,대전 서구 갈마동 1403,9:00~18:00,,1,일요일,35266,bc1d715ef76e4f0fafc641410549db5a.jpg,밍카페,2,,391,음료1토스트1,36.3420975
전남,2,1,현대1차 상가 현대마트사과나무,127.5302729,전남 순천시 왕궁길 65,09:00~23:00,,99,일요일 오전,57970,37b88e4141e44e27870930f9befe1306.jpg,현대마트사과나무,1,,390,,34.95728869
경기,1,"01,02",2층 레드브라운카페,126.9591057,경기 안양시 동안구 경수대로584번길 37,10시 부터 20시,,1,일요일,14109,df17e0686a3d41bbb978317f5a45d0cd.jpg,레드브라운호계점,1,,389,,37.37557264
경기,99,1,2층 배양리두루치기,127.3177766,경기 포천시 일동면 화동로1050번길 3,12시~22시,,1,무,11117,3b774e4ff8f64fe18b72ede1bbec3c1a.jpg,배양리두루치기일동점,2,,388,김치찌개.왕계란말이.삼겹살.된장찌개,37.95710537
전남,1,"01,02",제주거멍돗,127.4867335,전남 순천시 환선로 145,17:00~22:00,,1,"첫째,셋째 화요일",57938,28cf2c6257814b708a715d70383aa23b.jpg,제주거멍돗,3,,387,,34.96828751
부산,99,99,7층 유앤아이치과,129.0590214,부산 동구 범일로 97,평일9시~18시,치아치료받고  잘 먹기를!,99,"점심시간 12시30분~2시,토일 공휴일 휴무",48735,804f2a224c7a43c9af0a5909e23be762.png,유앤아이치과,99,아동급식(신한)카드제시시 아동만 무료,386,충전/실란트/스켈링/신경치료 등,35.13866324
부산,1,1,베러먼데이 수안낙민점,129.0900627,부산 동래구 수안동 749,오전 8시 ~ 오후 11시,,1,없음,47887,281d1f72ad7746bf8f242233882fbb0d.jpg,베러먼데이 수안낙민점,3,,385,,35.1944322
경기,99,1,1층,126.9251771,경기 평택시 안중읍 안중로 8,09시30분~19시,,3,매주 수요일,17940,5495813256fd42709c15e08a58c35398.jpg,미스터케이헤어살롱,1,,384,커트 무료시술,36.98237262
충북,1,"01,02",1층 소미칼국수,127.4697006,충북 청주시 서원구 산남동 405,오전11:30 ~ 오후 21:00,,1,연중무휴 매주 월요일 15:00까지만 영업,28626,efe291c7a1144d75ab413d82d9951d64.jpeg,소미칼국수,99,아이 포함 동반 2인까지 ,383,,36.6124409
대전,1,1,101호,127.3446967,대전 서구 도안동 970,pm4-12:30,,1,없음,35352,46f3fecb61bd4c16b642406cff05258d.jpg,고기원칙 가수원점 ,99,아이본인과  가족,382,,36.33046603
대구,1,1,108호,128.5861543,대구 북구 고성로 191,오후5시~익일01시,,1,,41594,68062b78ac6b45568844f66030fe0c80.png,피자팜비어 대구FC침산점,3,,381,,35.88301935
충북,1,1,이쉐프컵밥,127.4937807,충북 청주시 청원구 수암로 98-3,10:00~20:00 (주말 10:30~15:00),,1,,28504,,이쉐프컵밥,2,,380,,36.65111299
인천,,,(옥련동)거산프라자1층마블링정육점,126.6477541,인천 연수구 한진로25번길 4,,,99,,21949,,마블링정육점 ,,,379,,37.42495077
인천,99,"01,02",향촌휴먼시아 1단지상가1층106호,126.7318921,인천 남동구 만수서로 53,오후2시~저녁11,,1,매주일요일,21523,9643257840d74330af553bd6917f8ee7.jpeg,타코붐타코야끼 ,1,,378,타코야끼14알 + 복숭아아이스티,37.46199653
경기,1,1,1층,126.8091748,경기 파주시 조리읍 봉천로 21,오전11시10분~오후11시30분,,1,연중무휴,10937,934f058248e743988882c6835364d9fc.jpg,피자1989봉일천점,99,"꿈나무,컬러풀드림카드.소지자 및",377,,37.7429932
서울,1,"01,02",1층 Breeze,127.0986946,서울 중랑구 용마산로100길 7,평일 09시 ~ 18시,,1,"매주 일요일, 첫째/셋째 토요일",2184,cf408ef5ebe24e688ead4450811d6aa7.jpeg,브리즈,2,,376,,37.59161095
경기,99,"01,99",가온PC,127.2109393,경기 남양주시 와부읍 석실로 471-4,10:00~18:00,기초수급자,99,국가공휴일,12201,,가온정보통신,1,,375,컴퓨터수리,37.60990472
인천,2,1,"가동 55,56,75,76호",126.7232589,인천 부평구 시장로 지하 10,12:00~9:30,,3,매주 화요일,21394,,sommers2nd 부평지하상가,99,여성의류라 여자 아이만 가능합니다,374,,37.4912344
인천,2,1,1층,126.7243048,인천 계양구 하느재로5번길 5,11:00~20:00,,1,휴무 없음,21039,3a6831dcdd6e40e28bee3e4ef02cde66.png,카페루시,1,,373,,37.54391052
부산,2,"01,02",1층 하삼동커피 ,129.1117005,부산 남구 용호로 161,07:30~23:00,,1,연중무휴,48585,f2b46e32b8b74f96918e040f8f1bcd48.jpg,하삼동커피 용호사거리점 ,1,,371,,35.11787513
경북,1,1,정식품 문경대리점,128.2217738,경북 문경시 산양면 반암2길 3,9시~5시,,1,"토요일,일요일",36937,,정식품 문경대리점,1,,370,,36.61281008
인천,99,1,지하1층,126.7375034,인천 부평구 부평문화로 190,11:00~20:00,,2,금요일,21401,46e1a3e5374e4e53878d84cc67ef887d.png,k88스케이트보드클럽,3,,369,스케이트보드교육,37.49346149
충북,1,1,129호 할매안흥찐빵 오창점 ,127.4286082,충북 청주시 청원구 오창읍 중심상업1로 8-9,1300~07,,1,,28120,5d651baffb084cb4bcbe19a1c30e763c.jpg,안흥찐빵 오창점,2,,368,,36.7122601
경남,99,1,1층,128.1150612,경남 진주시 초전북로61번길 6-13,16:00~22:00,,1,매주월요일,52731,116da798e4164b7c837ae6f8bc5f41b1.jpg,해금강회센터 ,99,결식아동가족 (포장가능 ),367,"모듬회,물회,회덮밥,매운탕",35.2090912
서울,2,1,1층정육점,126.8449262,서울 강서구 화곡동 348-4,2022-09-30 22:00,,99,없음,7770,a00e830f04494c50b8121d015cb29bc3.jpg,청춘푸줏간,1,,366,,37.53300706
경북,2,"01,02",,128.3562667,경북 구미시 상모로9길 1,,,99,,39335,,고고아쿠아,2,,365,,36.09003709
경기,99,"01,99",1층,127.0942394,경기 용인시 수지구 수지로296번길 56,11시30분-20시30분,결손가정.영세민.독거노인 등,1,명절전날.당일,16841,4e54816b5e5347c6b5a68a233a292e95.jpg,홍콩반점0410수지구청점 ,2,,364,짜장+탕수육,37.32100703
전남,,"01,99",4층,127.4839153,전남 순천시 가곡1길 7,,14세~20세 청소년,99,,57923,,나디하타요가,1,,363,,34.97968117
인천,1,"01,02",1층 송가냉면,126.5644273,인천 중구 월촌길 30,11~~23시,,1,화요일휴무,22391,424b597276984dc3bbf33c27c2209325.jpg,송가냉면,2,,362,,37.49660325
경기,1,1,메밀정원,126.9433824,경기 수원시 권선구 호매실동 840-3,11시부터21시까지,,1,"구정,추석당일만",16386,a3892e1df7af4410a9f9c5d49851908e.jpeg,메밀정원,2,,361,,37.26380862
서울,99,"01,02",1층 꽃집,126.930336,서울 마포구 와우산로 161,12:00~19:00,,99,"월,화 휴무",4052,634580c512944e23beb723d85e9ac726.jpeg,블루밍부케,2,,360,오늘의꽃다발,37.55536391
서울,2,1,영진빌딩 106호,127.0500754,서울 도봉구 노해로69길 21-11,"평일오후4시-12시 주말,휴일오전11시~밤 12시",,1,둘째넷째 화요일 휴무,1414,1cc9ad8369884b49afad580b4ac29b99.jpg,족발야시장창동역점,3,,359,,37.65310992
경북,1,"01,02",1층카페,129.3602554,경북 포항시 남구 상공로 104,Am10~pm10,,1,목요일,37826,,상공로104,1,,357,,36.0168502
강원,99,1,,127.7254934,강원 춘천시 행촌로 48,17:00~03:00,,1,없음,24442,,이모네고깃집,1,,356,1인 돼지갈비,37.86058987
경북,99,1,2층,128.4028334,경북 칠곡군 석적읍 남율로 20,13:00~20:30,,2,"주말,공휴일",39844,,남율챔피언태권도장,1,,355,매월 수련비 ,36.06511854
충북,2,"01,99",배떡,127.5705287,충북 옥천군 옥천읍 금장로 62,오전11:00 마감 오후21:00,소외계층 한부모가정,1,연중무휴,29047,e382838eaff94c16aea658162151dfa1.jpg,배떡 옥천점,1,,354,,36.30030102
경기,1,1,1층 128호 직구삼,126.6706554,경기 김포시 김포한강1로78번길 7,오전11시 ~ 오후11시,,1,없음,10079,25ca1244180a4fe9aeb66dcd766c6724.jpeg,직구삼 김포장기점,2,,353,,37.64486977
대전,99,1,3층 어반헤어 은행점,127.4276852,대전 중구 은행동 33-10,"오전11~오후7시(월,화,수만 가능)",,3,없음,34921,33e16359498b4522906ab47231cbed19.jpg,어반헤어 은행점,1,,352,"컷트,펌,염색",36.32786096
제주,2,1,1층 갓더라면,126.8437706,제주특별자치도 서귀포시 표선면 민속해안로 580,8시~20시,,1,매주 화요일,63629,7b377a9c901c4472a2b64e02a664b0fa.jpg,표선해비치갓더라면,2,,351,,33.32518349
경기,99,1,1층 김찌개,127.2518853,경기 광주시 경안안길 5,오전11시~오후11시,,1,매주월요일 휴무,12755,79400b8e34f943a6822d2387e0065a3f.jpg,김찌개,1,,350,찌개 또는 짜글이 1인분,37.41450783
인천,1,1,땅땅치킨 미추홀점,126.6805696,인천 미추홀구 미추홀대로698번길 6,11:00~00:00,,1,없음,22140,9186ae45d13c4336b38d725de028806c.jpg,땅땅치킨 미추홀점,1,,349,,37.45963941
서울,99,,"1층 (논현동, 두원빌딩) 더 수제비",127.0327484,서울 강남구 논현로132길 29,"11시~8시 (평일),  11시~6시 (토)",,1,일요일,6053,c5ab989ad40d4f7ba804b68ae7449d3a.jpg,삼청골명가 더수제비 ,2,,348,"수제비, 들깨수제비,들깨감자옹심이,감",37.51555641
부산,1,"01,02",1층,129.0575399,부산 부산진구 서면로 31,오전11~저녁12시,,1,휴일없고 2~5시 사이에 장보러 갈때만 잠시 가게 비웁,47288,71350cedb4a24889927739199d82d435.jpg,제주맛순대,99,동반자가족일체,347,,35.15353464
서울,99,"01,02",지층 사계절치킨,127.0189355,서울 성북구 동소문로24길 31,오전10시부터 새벽2시까지,,1,앖음,2845,3de914eca6f4496eb9c718a21e0a2097.jpg,대한푸드(사계절치킨),2,,346,치킨 세가지 후라이드간장 양념,37.59226157
경기,99,1,고구려짬뽕,126.7748038,경기 시흥시 수인로 3472-22,10:30-20:00,,1,매주월요일,14903,,고구려짬뽕집,2,,345,식사류,37.44399577
서울,99,1,지하1층,127.029729,서울 성북구 안암동5가 104-30,9시부터 새벽3시,,99,없습니다.,2856,,닥터브이 코인노래연습장,1,,344,"의류,신발사업도하고있습니다 신발,옷",37.58396192
인천,1,1,한신종합상가 106호 킴아쿠아,126.6815004,인천 서구 서곶로 16,10:00~21:00,,99,연중무휴,22797,,킴아쿠아,1,,343,,37.52016092
인천,1,"01,02",1층,126.6309163,인천 서구 청라동 105-81,요일별로상이,,1,없,22765,,픽스치킨 인천 청라점,2,,342,,37.5245466
경남,99,1,우마이,128.7024027,경남 창원시 진해구 석동로20번길 21-1,am11:30-pm10:00,,1,준비시간 pm3:00-5:00 / 매주 수요일 휴무,51660,d14fed6a19b44946ad0c43ddbee2bbce.jpeg,우마이,1,,341,야끼유부초밥+우동,35.15224692
경기,2,1,105호 조은약국,126.7708556,경기 고양시 일산동구 중앙로1261번길 55,10-21(평일) 10-17(토요일),,3,일요일 및 공휴일,10402,6bc2e8ebf7d04ae1ad0fa86175bd66b5.jpeg,조은약국,1,,340,,37.65758391
경기,99,1,103호,127.47201,경기 이천시 부발읍 대산로 379,오전11시~오후21시30분,,99,15시~16:30분,17329,26b4bdb062d544e0a75757a5ec974a88.jpg,닭사부일체 이천본점 ,3,,339,묵은지닭볶음탕+치즈폭탄계란찜 ,37.2533485
인천,99,"01,99",대신프라자 4층 온더데스크 용현센터,126.6332704,인천 미추홀구 매소홀로 63,8:00am ~ 다음날 1:30am,급식카드 소지자,2,휴무는 블로그와 인스타그램에 공지를 올리고 있습니다.,22190,,온더데스크 용현센터,1,,338,독서실과 스터디카페 이용,37.45018566
인천,1,"01,02",102호,126.7519844,인천 남동구 서창남로 16-41,08시~19시,,1,,21618,1be78fd51d3947b8b534ac56494797a4.jpg,데니쉬마블,1,,337,,37.42174658
인천,99,1,황금명태,126.7201511,인천 남동구 구월로266번길 25,오전 11시 ~오후 10시20분,,1,매월 첫째주 수요일 휴무,21534,4dae8679eed94a19a349a1eca327d575.jpg,황금명태,2,,336,"매콤명태조림 ,갈치조림,쭈꾸미철판",37.45454094
경기,1,1,149호,126.9190898,경기 평택시 안중읍 현화리 831,11시~15시 17시~21시,,1,매주 일요일 15:00~17:00,17944,,리얼파스타,1,,335,,36.97895946
경남,99,1,진주펄아쿠아,128.0614267,경남 진주시 평거로5번길 30,오전11시오픈오후8시마감,,99,연중무휴,52701,3b7f1c55a6c84161b5145e0281ebfcf8.jpeg,진주펄아쿠아,1,,334,열대어. 열대어용품. 사료,35.17374924
경기,1,1,B동 112호 뱃살도둑 안산고잔점,126.8289513,경기 안산시 단원구 광덕대로 141,08:00 - 02:00,,1,연중무휴,15476,,뱃살도둑 안산고잔점,99,가족,333,,37.30909459
